latitude,longitude,area_in_meters,confidence,full_plus_code,Country,Province,State,County,Municipality,City,Suburb,Type,AddressType,Amenity,OSM_Type,OSM_ID,Building_material,Roof_materials,Surface,geometry,height_net,height_gross,vol_2025,vol_2030,pop_2025,pop_2030
-27.82551326,25.91254012,316.363,0.9505,5G475WF7+Q2VF,South Africa,,Free State,Lejweleputswa District Municipality,,Tswelopele Local Municipality,Tswelopele Ward 8,residential,road,,way,146159966.0,,,unpaved,POINT (25.91254012 -27.82551326),2.7313859462738037,0.9730890393257141,9940.0,9940.0,4.840718746185303,4.524693965911865
-25.7972328,28.09978315,1804.9888,0.9574,5G6C633X+4W3J,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,Pretoria,Tshwane Ward 61,reservoir_covered,man_made,,way,886864550.0,,,,POINT (28.09978315 -25.7972328),4.078267574310303,0.800143837928772,7993.0,7993.0,1.4878756999969482,1.4481329917907715
-26.91006789,27.81707344,1911.2845,0.9589,5G593RQ8+XRG7,South Africa,,Free State,Fezile Dabi District Municipality,,Metsimaholo Local Municipality,Metsimaholo Ward 1,unclassified,road,,way,166716144.0,,,paved,POINT (27.81707344 -26.91006789),2.518367052078247,1.0610535144805908,10610.0,10610.0,2.6096253395080566,2.466641426086426
-27.58724249,24.61629977,334.7588,0.9513,5G46CJ78+4G38,South Africa,,North West,Dr Ruth Segomotsi Mompati District Municipality,,Greater Taung Local Municipality,Greater Taung Ward 7,residential,road,,way,777093088.0,,,,POINT (24.61629977 -27.58724249),2.5,0.7085825204849243,7085.0,7085.0,9.783364295959473,9.891000747680664
-25.72582163,28.27692249,821.4084,0.9573,5G6C77FG+MQF4,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,Pretoria,Weavind Park,unclassified,road,,way,235891200.0,,,,POINT (28.27692249 -25.72582163),9.228453636169434,3.3256211280822754,33259.0,33259.0,0.9030593633651733,0.8845511078834534
-26.51276831,27.8559609,486.5444,0.9608,5G59FVP4+V9W8,South Africa,,Gauteng,Sedibeng District Municipality,,Emfuleni Local Municipality,Evaton North,residential,road,,way,125450766.0,,,,POINT (27.8559609 -26.51276831),6.704013824462891,3.223423957824707,32233.0,32233.0,104.73603820800781,111.61790466308594
-26.20127539,27.69673762,4491.7107,0.9743,5G59QMXW+FMQW,South Africa,,Gauteng,West Rand District Municipality,,Randfontein Local Municipality,Westergloor,primary,road,,way,390184072.0,,,asphalt,POINT (27.69673762 -26.20127539),6.744625568389893,1.660014271736145,16592.0,16592.0,0.5970726013183594,0.6196132898330688
-26.21584764,28.14012553,1020.5538,0.9585,5G5CQ4MR+M362,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Ekurhuleni Ward 36,unclassified,road,,way,42212469.0,,,asphalt,POINT (28.14012553 -26.21584764),9.416036605834961,4.157763957977295,42429.0,42429.0,8.28004264831543,8.885333061218262
-27.22052069,25.8697656,498.0531,0.9537,5G47QVH9+QWR3,South Africa,,North West,Dr Kenneth Kaunda District Municipality,,Maquassi Hills Local Municipality,Maquassi Hills Ward 10,unclassified,road,,way,31976899.0,,,unpaved,POINT (25.8697656 -27.22052069),2.5,0.10847499966621399,1138.0,1138.0,0.8196045160293579,0.7486485838890076
-25.83723864,27.9404696,710.3845,0.9536,5G695W7R+455C,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Tshwane Ward 7,mast,man_made,,node,8442181218.0,,,,POINT (27.9404696 -25.83723864),2.5,0.6562174558639526,6958.0,6958.0,2.901078939437866,2.893475294113159
-25.75129589,28.25123721,332.7909,0.9548,5G6C67X2+FFQ4,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,Pretoria,Tshwane Ward 82,sports_centre,leisure,,way,433820479.0,,,,POINT (28.25123721 -25.75129589),3.873946189880371,0.18677456676959991,1867.0,1867.0,4.944737434387207,4.683427333831787
-32.89419706,27.39861181,1287.0121,0.9585,4GV9494X+8CH4,South Africa,,Eastern Cape,Buffalo City Metropolitan Municipality,,,Schornville,secondary,road,,way,393042675.0,,,asphalt,POINT (27.39861181 -32.89419706),7.156352996826172,2.5929970741271973,25949.0,25949.0,16.075517654418945,16.354827880859375
-30.1479518,27.4473867,1005.9263,0.9638,4GX9VC2W+RX6V,,,,,,,,,,,,,,,,POINT (27.4473867 -30.1479518),5.175933361053467,1.058669924736023,10611.0,10611.0,14.230568885803223,12.733593940734863
-26.16481383,28.23164602,2404.8129,0.9749,5G5CR6PJ+3MCG,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Ekurhuleni Ward 92,tertiary,road,,way,42055860.0,,,asphalt,POINT (28.23164602 -26.16481383),9.773865699768066,4.626547336578369,49485.0,49485.0,0.10313136130571365,0.10816019028425217
-31.90329557,26.87517706,3286.8061,0.9509,4GW83VWG+M3M4,South Africa,,Eastern Cape,Chris Hani District Municipality,,Lukhanji Local Municipality,South Bourne,residential,road,,way,56453122.0,,,,POINT (26.87517706 -31.90329557),7.604813098907471,2.789156436920166,30085.0,30085.0,12.931375503540039,12.655556678771973
-25.89787498,28.39971983,704.3391,0.9521,5G6C492X+VV52,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Tshwane Ward 101,residential,road,,way,4287139.0,,,unpaved,POINT (28.39971983 -25.89787498),0.0,0.0,0.0,0.0,0.0,0.0
-28.31471242,23.05474463,897.7348,0.9518,5G35M3P3+4V9H,South Africa,,Northern Cape,ZF Mgcawu District Municipality,,Tsantsabane Local Municipality,Tsantsabane Ward 6,residential,road,,way,108388986.0,,,,POINT (23.05474463 -28.31471242),5.1649298667907715,2.043700695037842,21698.0,21698.0,4.010117053985596,4.2002434730529785
-25.78273091,28.15290313,703.4379,0.9538,5G6C6583+W52Q,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,Pretoria,Voortrekkerhoogte,tertiary,road,,way,64601716.0,,,asphalt,POINT (28.15290313 -25.78273091),3.9655702114105225,1.2725237607955933,12718.0,12718.0,6.965181350708008,6.863566875457764
-26.5601267,28.01786462,1808.6909,0.9534,5G5CC2Q9+W4XW,South Africa,,Gauteng,Sedibeng District Municipality,,Midvaal Local Municipality,Golf Park,parking,amenity,,way,162974255.0,,,,POINT (28.01786462 -26.5601267),8.069963455200195,2.8397395610809326,28414.0,28414.0,12.983650207519531,13.601627349853516
-26.13505386,28.09293816,1351.8382,0.9549,5G5CV37V+X5GR,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality,Johannesburg,Kew,residential,road,,way,1053069009.0,,,asphalt,POINT (28.09293816 -26.13505386),9.228978157043457,3.419382333755493,34193.0,34193.0,26.736032485961914,28.82773780822754
-28.80976167,27.93938753,517.1039,0.9584,5G395WRQ+3QRF,South Africa,,Free State,Thabo Mofutsanyana District Municipality,,Setsoto Local Municipality,Setsoto Ward 15,residential,road,,way,808684083.0,,,unpaved,POINT (27.93938753 -28.80976167),2.5,0.285955011844635,4288.0,4288.0,3.562983751296997,3.1639935970306396
-26.11716814,28.39278466,386.3026,0.9615,5G5CV9MV+44M6,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Putfontein,primary,road,,way,55881607.0,,,asphalt,POINT (28.39278466 -26.11716814),2.515795946121216,0.9612277150154114,9877.0,9877.0,8.977076530456543,9.427775382995605
-27.75518939,26.6345836,462.125,0.9539,5G486JVM+WRGG,South Africa,,Free State,Lejweleputswa District Municipality,,Matjhabeng Local Municipality,Allanridge,residential,road,,way,147108886.0,,,paved,POINT (26.6345836 -27.75518939),2.5,0.6301349997520447,6303.0,6303.0,3.049499750137329,2.7470993995666504
-25.84116386,28.25067055,566.1795,0.9503,5G6C5752+G7MF,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,Pretoria,Rietvalleipark,parking,amenity,,way,295701926.0,,,,POINT (28.25067055 -25.84116386),8.962833404541016,1.8268853425979614,18275.0,18275.0,24.90904998779297,24.604372024536133
-28.0882655,27.13721768,779.9704,0.958,5G39W46P+MVW9,South Africa,,Free State,Lejweleputswa District Municipality,,Matjhabeng Local Municipality,Matjhabeng Ward 1,residential,road,,way,792488480.0,,,,POINT (27.13721768 -28.0882655),7.1911702156066895,2.6939849853515625,26917.0,26917.0,9.115812301635742,8.810522079467773
-27.47474412,23.43520261,539.2172,0.9508,5G45GCGP+4347,South Africa,,Northern Cape,John Taolo Gaetsewe District Municipality,,Ga-Segonyana Local Municipality,Ga-Segonyana Ward 1,service,road,,way,499306628.0,,,,POINT (23.43520261 -27.47474412),8.43398666381836,4.4527482986450195,44515.0,44515.0,12.032242774963379,13.011590003967285
-31.79785102,27.76696955,1245.8527,0.966,4GW96Q28+VQ5R,South Africa,,Eastern Cape,Chris Hani District Municipality,,Intsika Yethu Local Municipality,Intsika Yethu Ward 17,administrative,suburb,,relation,3592749.0,,,,POINT (27.76696955 -31.79785102),2.5,0.7531625032424927,7785.0,7785.0,4.972463607788086,4.54475736618042
-29.1947258,27.06954242,623.2914,0.9557,5G29R349+4R3V,South Africa,,Free State,Thabo Mofutsanyana District Municipality,,Mantsopa Local Municipality,Mantsopa Ward 1,unclassified,road,,way,781863588.0,,,,POINT (27.06954242 -29.1947258),2.5,0.8744224905967712,8745.0,8745.0,6.111132621765137,5.5959930419921875
-26.13452308,28.20874485,5590.733,0.9745,5G5CV685+5FX5,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Croydon,works,man_made,,way,871885089.0,,,,POINT (28.20874485 -26.13452308),10.332987785339355,4.183196544647217,41818.0,41818.0,0.020402779802680016,0.021894272416830063
-26.33598054,28.14828218,730.4312,0.9581,5G5CM47X+J83J,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Twala,school,amenity,,way,1015114522.0,,,,POINT (28.14828218 -26.33598054),11.286517143249512,5.6539130210876465,56568.0,56568.0,143.78623962402344,154.29736328125
-26.15348669,27.87287503,1414.2256,0.9542,5G59RVWF+J52C,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Roodepoort,Horison,school,amenity,,way,23404252.0,,,,POINT (27.87287503 -26.15348669),8.710204124450684,4.535046100616455,45310.0,45310.0,31.060312271118164,33.49032974243164
-26.00277582,28.14092499,429.7728,0.9578,5G5CX4WR+V9MW,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,,President Park,residential,road,,way,822132021.0,,,,POINT (28.14092499 -26.00277582),4.571895599365234,1.5706655979156494,20894.0,20894.0,17.042877197265625,18.37623405456543
-26.23939078,28.05281847,841.2824,0.9611,5G5CQ363+64W6,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality,Johannesburg,Kenilworth,secondary,road,,way,756589443.0,,,asphalt,POINT (28.05281847 -26.23939078),8.926326751708984,4.040037631988525,40365.0,40365.0,15.650178909301758,16.87457847595215
-26.2981956,28.13845175,4704.294,0.9557,5G5CP42Q+P9G3,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Generaal Albertspark,works,man_made,,way,803885007.0,,,,POINT (28.13845175 -26.2981956),10.00813102722168,4.463076114654541,44626.0,44626.0,0.15816448628902435,0.16888871788978577
-26.4381585,28.50494578,724.8202,0.956,5G5CHG63+PXPM,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Alrapark,residential,road,,way,125619009.0,,,,POINT (28.50494578 -26.4381585),3.142826795578003,0.3885665237903595,3957.0,3957.0,8.604327201843262,9.405950546264648
-27.26879559,28.48250746,289.517,0.9593,5G4CPFJM+F2J2,South Africa,,Free State,Fezile Dabi District Municipality,,Mafube Local Municipality,Mafube Ward 7,residential,road,,way,776579144.0,,,,POINT (28.48250746 -27.26879559),2.5,0.40648001432418823,5550.0,5550.0,2.007591724395752,1.7598702907562256
-26.17441514,28.21919544,1778.4029,0.9554,5G5CR6G9+6MP7,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Ravensklip,unclassified,road,,way,26412922.0,,,asphalt,POINT (28.21919544 -26.17441514),11.747648239135742,5.243797779083252,52430.0,52430.0,1.7650792598724365,1.9132639169692993
-26.5278583,27.87118999,420.9777,0.9505,5G59FVCC+VF4J,South Africa,,Gauteng,Sedibeng District Municipality,,Emfuleni Local Municipality,Lakeside,residential,road,,way,124219799.0,,,,POINT (27.87118999 -26.5278583),6.848299026489258,1.9233447313308716,19196.0,19196.0,45.28947830200195,48.26530456542969
-25.9065495,28.33877874,649.6077,0.9528,5G6C38VQ+9GJ5,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Tshwane Ward 91,unclassified,road,,way,485719580.0,,,,POINT (28.33877874 -25.9065495),2.5,1.1454075574874878,12583.0,12583.0,11.50174617767334,10.479594230651855
-26.01406107,27.77522904,368.0969,0.9568,5G59XQPG+93HF,South Africa,,Gauteng,West Rand District Municipality,,Krugersdorp,Mogale City Ward 32,residential,road,,way,730967705.0,,,,POINT (27.77522904 -26.01406107),2.5,0.49569249153137207,4963.0,4963.0,4.566575050354004,4.220765590667725
-26.95487986,24.6492406,1206.8625,0.9598,5G562JWX+2MXW,South Africa,,North West,Dr Ruth Segomotsi Mompati District Municipality,,Naledi Local Municipality,Naledi Ward 7,administrative,suburb,,relation,3668301.0,,,,POINT (24.6492406 -26.95487986),2.5,0.27377501130104065,2740.0,2740.0,3.7548606395721436,3.2052431106567383
-26.36000346,28.25229514,1166.8102,0.9592,5G5CJ7Q2+XWVV,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Ekurhuleni Ward 45,pumping_station,man_made,,way,1147626452.0,,,,POINT (28.25229514 -26.36000346),2.5,0.5593274831771851,5663.0,5663.0,4.480305194854736,4.312255382537842
-28.50870714,27.95406254,442.8286,0.9534,5G39FXR3+GJ8J,South Africa,,Free State,Thabo Mofutsanyana District Municipality,,Dihlabeng Local Municipality,Rosendal,unclassified,road,,way,804279442.0,,,,POINT (27.95406254 -28.50870714),2.5,0.35199251770973206,5285.0,5285.0,3.9094183444976807,2.5247933864593506
-31.90556103,26.87403015,3833.0489,0.9629,4GW83VVF+QJCH,South Africa,,Eastern Cape,Chris Hani District Municipality,,Lukhanji Local Municipality,South Bourne,tertiary,road,,way,56453099.0,,,asphalt,POINT (26.87403015 -31.90556103),6.442412853240967,2.0226857662200928,21047.0,21047.0,5.477298259735107,5.360470771789551
-26.65044069,27.84380997,624.8269,0.9524,5G598RXV+RGF9,South Africa,,Gauteng,Sedibeng District Municipality,,Emfuleni Local Municipality,,unclassified,road,,way,769276744.0,,,asphalt,POINT (27.84380997 -26.65044069),10.284320831298828,1.956026315689087,23232.0,23232.0,0.17364074289798737,0.1840013563632965
-32.87137904,26.51219071,2454.3987,0.9644,4GV84GH6+CVWR,South Africa,,Eastern Cape,Amathole District Municipality,,Nkonkobe Local Municipality,Nkonkobe Ward 8,tertiary,road,,way,366856233.0,,,unpaved,POINT (26.51219071 -32.87137904),2.5,0.7963325381278992,8235.0,8235.0,3.534677028656006,3.017911911010742
-27.10637892,25.32860592,678.37,0.9522,5G47V8VH+CCXV,South Africa,,North West,Dr Ruth Segomotsi Mompati District Municipality,,Mamusa Local Municipality,Mamusa Ward 7,residential,road,,way,825853576.0,,,,POINT (25.32860592 -27.10637892),2.5,0.43719246983528137,4373.0,4373.0,3.846684455871582,3.3899102210998535
-28.38253191,22.96530051,1377.6012,0.951,5G34JX88+X4MP,South Africa,,Northern Cape,ZF Mgcawu District Municipality,,Tsantsabane Local Municipality,Tsantsabane Ward 5,unclassified,road,,way,412718739.0,,,asphalt,POINT (22.96530051 -28.38253191),2.5,0.7641100287437439,7645.0,7645.0,1.536254644393921,1.5607295036315918
-27.59020037,24.8639679,286.0675,0.9567,5G46CV57+WH8X,South Africa,,North West,Dr Ruth Segomotsi Mompati District Municipality,,Greater Taung Local Municipality,Greater Taung Ward 16,residential,road,,way,1016770303.0,,,,POINT (24.8639679 -27.59020037),2.5,0.3992774784564972,4003.0,4003.0,12.762500762939453,12.921148300170898
-26.49128635,28.36649209,1470.132,0.9699,5G5CG958+FHQG,South Africa,,Gauteng,Sedibeng District Municipality,,Lesedi Local Municipality,Industrial,primary,road,,way,67381846.0,,,asphalt,POINT (28.36649209 -26.49128635),2.6359364986419678,0.8945156335830688,8949.0,8949.0,10.394646644592285,10.503443717956543
-32.77241861,26.6236795,1382.2735,0.9546,4GV86JHF+2FM8,South Africa,,Eastern Cape,Amathole District Municipality,,Nkonkobe Local Municipality,Nkonkobe Ward 20,hospital,amenity,,way,218396423.0,,,,POINT (26.6236795 -32.77241861),3.049861192703247,0.38612768054008484,3864.0,3864.0,1.7132720947265625,1.6363945007324219
-26.14170308,28.21335478,11624.5075,0.9545,5G5CV657+889V,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Croydon,works,man_made,,way,604764734.0,,,,POINT (28.21335478 -26.14170308),12.50760555267334,7.479172706604004,74758.0,74758.0,0.01760021597146988,0.018886832520365715
-29.12562135,24.62432035,417.8609,0.957,5G26VJFF+QP43,South Africa,,Northern Cape,Pixley ka Seme District Municipality,,Siyancuma Local Municipality,Siyancuma Ward 2,unclassified,road,,way,789841705.0,,,unpaved,POINT (24.62432035 -29.12562135),2.5,0.1870425045490265,1888.0,1888.0,0.8522757887840271,0.8690633773803711
-25.67635118,28.47537291,319.4479,0.9514,5G6C8FFG+F45X,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Tshwane Ward 99,residential,road,,way,735398607.0,,,unpaved,POINT (28.47537291 -25.67635118),2.5,0.12836749851703644,1315.0,1315.0,0.4995478093624115,0.4672528803348541
-26.05075138,27.5384153,1386.0276,0.9517,5G59WGXQ+M9VV,South Africa,,Gauteng,West Rand District Municipality,,Mogale City Local Municipality,Mogale City Ward 31,unclassified,road,,way,738103582.0,,,,POINT (27.5384153 -26.05075138),2.5,0.2803100049495697,3863.0,3863.0,4.377211093902588,3.9419658184051514
-26.5880291,27.83846819,659.0334,0.9609,5G59CR6Q+Q9PX,South Africa,,Gauteng,Sedibeng District Municipality,,Emfuleni Local Municipality,Sebokeng Unit 10,residential,road,,way,87455529.0,,,asphalt,POINT (27.83846819 -26.5880291),8.57659912109375,1.57508385181427,15747.0,15747.0,32.047542572021484,34.15328598022461
-28.13700802,28.01828997,1606.9023,0.9587,5G3CV279+58VM,South Africa,,Free State,Thabo Mofutsanyana District Municipality,,Nketoana Local Municipality,Nketoana Ward 5,tertiary,road,,way,825719984.0,,,asphalt,POINT (28.01828997 -28.13700802),2.5,1.086459994316101,10855.0,10855.0,9.938708305358887,9.052329063415527
-26.85804177,25.78437617,295.9848,0.9513,5G574QRM+QQJ6,South Africa,,North West,Ngaka Modiri Molema District Municipality,,Tswaing Local Municipality,Tswaing Ward 15,unclassified,road,,way,778233020.0,,,,POINT (25.78437617 -26.85804177),2.5,0.5026224851608276,5083.0,5083.0,12.355490684509277,11.770607948303223
-26.02606839,28.18588154,453.2819,0.9588,5G5CX5FP+H9C6,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Mthambeka,residential,road,,way,605579592.0,,,asphalt,POINT (28.18588154 -26.02606839),8.324905395507812,2.9277360439300537,29279.0,29279.0,56.49108123779297,60.6207160949707
-26.0915668,28.12837501,1476.0053,0.9517,5G5CW45H+99C6,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Sandton,Johannesburg Ward 32,residential,road,,way,52253551.0,,,asphalt,POINT (28.12837501 -26.0915668),3.4943861961364746,0.8094885349273682,8194.0,8194.0,6.316127300262451,6.803200721740723
-29.07007379,26.32388396,342.6119,0.9606,5G28W8HF+XHC3,South Africa,,Free State,Mangaung Metropolitan Municipality,,Bloemfontein,Mangaung Ward 17,unclassified,road,,way,140828846.0,,,paved,POINT (26.32388396 -29.07007379),2.5,0.23501750826835632,2450.0,2450.0,0.7668267488479614,0.7374370098114014
-26.13227427,28.15895068,671.3362,0.9536,5G5CV595+3HW3,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Edenvale,tertiary,road,,way,496129461.0,,,asphalt,POINT (28.15895068 -26.13227427),8.169663429260254,4.040535926818848,40415.0,40415.0,9.041056632995605,9.701979637145996
-26.71687769,27.0827079,478.3937,0.9529,5G5973MM+63WW,South Africa,,North West,Dr Kenneth Kaunda District Municipality,,Tlokwe Local Municipality,Tlokwe Ward 12,unclassified,road,,way,168582755.0,,,asphalt,POINT (27.0827079 -26.71687769),8.358718872070312,4.868301868438721,48681.0,48681.0,0.9446873664855957,0.9869222044944763
-25.92128786,28.14167584,2925.6955,0.9737,5G6C34HR+FMMG,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Tshwane Ward 77,unclassified,road,,way,600397627.0,,,asphalt,POINT (28.14167584 -25.92128786),5.957414150238037,1.3104761838912964,15757.0,15757.0,0.0,0.0
-26.35982305,28.2095408,1084.7682,0.9558,5G5CJ6R5+3RF3,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Vosloorus,residential,road,,way,37791668.0,,,asphalt,POINT (28.2095408 -26.35982305),6.898442268371582,3.0637569427490234,30670.0,30670.0,128.39295959472656,137.77879333496094
-26.22049844,28.18010949,1371.1935,0.9577,5G5CQ5HJ+R254,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Ekurhuleni Ward 35,works,man_made,,relation,11101147.0,,,,POINT (28.18010949 -26.22049844),16.360177993774414,8.748589515686035,87494.0,87494.0,1.9334253072738647,2.074763298034668
-25.86738062,28.1785854,621.3347,0.9506,5G6C45MH+2CWP,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Tshwane Ward 57,residential,road,,way,4946493.0,,,asphalt,POINT (28.1785854 -25.86738062),7.811867713928223,1.9301953315734863,19366.0,19366.0,24.47203254699707,24.172698974609375
-26.08841248,27.75855978,1525.7544,0.9579,5G59WQ65+JCMH,South Africa,,Gauteng,West Rand District Municipality,,Krugersdorp,Dan Pienaarville,school,amenity,,way,24407578.0,,,,POINT (27.75855978 -26.08841248),6.870906352996826,1.8966655731201172,19932.0,19932.0,10.700855255126953,11.10883903503418
-26.00861711,28.11305702,611.4075,0.9538,5G5CX4R7+H639,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,,Vorna Valley,residential,road,,way,551310948.0,,,paved,POINT (28.11305702 -26.00861711),8.781197547912598,4.189052581787109,41930.0,41930.0,21.321430206298828,22.989521026611328
-26.86290847,27.15262901,830.9548,0.9588,5G5945P3+R3JJ,South Africa,,North West,Dr Kenneth Kaunda District Municipality,,Tlokwe Local Municipality,Tlokwe Ward 2,unclassified,road,,way,779545511.0,,,,POINT (27.15262901 -26.86290847),2.5,0.9426474571228027,9420.0,9420.0,8.050796508789062,7.741513252258301
-29.34370689,27.46228851,5235.1571,0.9562,5G29MF46+GW7J,,,,,,,,,,,,,,,,POINT (27.46228851 -29.34370689),12.168466567993164,9.274707794189453,92724.0,92724.0,11.940803527832031,12.757070541381836
-26.67651655,27.80161095,1379.6687,0.9514,5G598RF2+9JX8,South Africa,,Gauteng,Sedibeng District Municipality,,Emfuleni Local Municipality,,unclassified,road,,way,199169984.0,,,asphalt,POINT (27.80161095 -26.67651655),8.4122314453125,4.039620876312256,40446.0,40446.0,1.0674785375595093,1.135286808013916
-26.69842359,27.21840309,944.8781,0.9602,5G598629+J9J5,South Africa,,North West,Dr Kenneth Kaunda District Municipality,,Tlokwe Local Municipality,Tlokwe Ward 3,residential,road,,way,780263259.0,,,,POINT (27.21840309 -26.69842359),2.5,0.13965250551700592,1428.0,1428.0,2.4528820514678955,2.2363929748535156
-26.31102592,27.89877439,1322.3602,0.9581,5G59MVQX+HGJX,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Soweto,Johannesburg Ward 119,unclassified,road,,way,213783448.0,,,asphalt,POINT (27.89877439 -26.31102592),11.479162216186523,5.594289302825928,55915.0,55915.0,2.186122417449951,2.317196846008301
-28.00319033,25.08656871,1888.6631,0.9611,5G37X3WP+PJG6,South Africa,,North West,Dr Ruth Segomotsi Mompati District Municipality,,Lekwa-Teemane Local Municipality,Lekwa-Teemane Ward 7,administrative,suburb,,relation,3668393.0,,,,POINT (25.08656871 -28.00319033),2.5,0.5463449954986572,5460.0,5460.0,2.2158331871032715,1.9960334300994873
-28.29213946,26.15105509,1811.4512,0.9602,5G38P552+4CVH,South Africa,,Free State,Lejweleputswa District Municipality,,Tswelopele Local Municipality,Tswelopele Ward 4,secondary,road,,way,442957425.0,,,asphalt,POINT (26.15105509 -28.29213946),6.130575180053711,2.7064528465270996,27066.0,27066.0,10.679520606994629,10.331883430480957
-26.35801752,28.3776662,1030.9198,0.9566,5G5CJ9RH+Q3V7,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Tsakane,residential,road,,way,37879133.0,,,asphalt,POINT (28.3776662 -26.35801752),8.199366569519043,3.4233667850494385,34241.0,34241.0,80.68875122070312,86.58728790283203
-26.02781045,27.97536323,766.6009,0.9633,5G59XXCG+V4HG,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Randburg,Noordhang,residential,road,,way,318180875.0,,,asphalt,POINT (27.97536323 -26.02781045),8.44558334350586,2.6105637550354004,26105.0,26105.0,42.551692962646484,45.88074493408203
-26.07946862,28.62690422,1840.3024,0.9593,5G5CWJCG+6Q69,South Africa,,Mpumalanga,Nkangala,,Victor Khanye Local Municipality,Victor Khanye Ward 9,unclassified,road,,way,740710546.0,,,,POINT (28.62690422 -26.07946862),2.5,0.6273499727249146,6280.0,6280.0,3.930786371231079,3.496551513671875
-29.22713112,26.76294498,1594.0299,0.9571,5G28QQF7+45WJ,South Africa,,Free State,Mangaung Metropolitan Municipality,,Botshabelo,Mangaung Ward 30,unclassified,road,,way,798329295.0,,,,POINT (26.76294498 -29.22713112),2.5,1.0779224634170532,11260.0,11260.0,4.63706111907959,4.418330669403076
-28.8873254,27.89834531,475.6067,0.9523,5G394V7X+389R,,,,,,,,,,,,,,,,POINT (27.89834531 -28.8873254),8.57472038269043,2.635568857192993,26350.0,26350.0,5.407932281494141,5.192547798156738
-26.32734293,26.32797184,2670.5152,0.9628,5G58M8FH+3596,South Africa,,North West,Ngaka Modiri Molema District Municipality,,Ditsobotla Local Municipality,Ditsobotla Ward 16,tertiary,road,,way,194272569.0,,,asphalt,POINT (26.32797184 -26.32734293),3.1130034923553467,1.244500994682312,12474.0,12474.0,3.774315118789673,3.8814468383789062
-27.65348594,27.22682657,775.5143,0.9522,5G4986WG+JP4F,South Africa,,Free State,Fezile Dabi District Municipality,,Moqhaka Local Municipality,Kroonheuwel,unclassified,road,,way,625456533.0,,,asphalt,POINT (27.22682657 -27.65348594),3.3462281227111816,0.13449494540691376,1807.0,1807.0,0.12423430383205414,0.12464549392461777
-32.93526167,27.43792538,717.6369,0.9633,4GV93C7Q+V5VG,South Africa,,Eastern Cape,Buffalo City Metropolitan Municipality,,,Buffalo City Ward 40,residential,road,,way,813134454.0,,,,POINT (27.43792538 -32.93526167),2.640839099884033,0.3484666645526886,3512.0,3512.0,0.2968083918094635,0.2688727378845215
-26.10049268,28.61900689,1820.7493,0.9636,5G5CVJX9+RJ26,South Africa,,Mpumalanga,Nkangala,,Victor Khanye Local Municipality,Victor Khanye Ward 9,primary,road,,way,766494128.0,,,asphalt,POINT (28.61900689 -26.10049268),2.5,0.8148475289344788,9235.0,9235.0,5.780384063720703,5.141823768615723
-26.17508105,27.63070965,581.161,0.9541,5G59RJFJ+X78P,South Africa,,Gauteng,West Rand District Municipality,,Randfontein Local Municipality,Wheatlands,unclassified,road,,way,38773694.0,,,,POINT (27.63070965 -26.17508105),2.5,0.2594749927520752,3588.0,3588.0,4.3211140632629395,4.376856327056885
